Software_Version,SN,Station_ID,Fixture_ID,Carrier_SN,KB_Type,Key_Number,Key_Name,Location,ERS_Category,Key_Type,Key_Size,Dome_Size,Operator,Test_Start_Time,Test_Stop_Time,Total_Test_Time,Slope_Before_Peak_Force_gf_mm,Peak_Force_gf,Peak_Travel_mm,Return_Peak_Force_gf,Return_Peak_Travel_gf,Hysterisis_g_g,Bottom_Force_gf,Bottom_Travel_mm,Return_Bottom_Force_gf,Return_Bottom_Travel_gf,Force_Drop_gf,Click_Ratio_pct,Slope_After_Peak_Force_gf_mm,Final_Slope_gf_mm,Back_Slope_gf_mm,Make_Force_gf,Make_Point_mm,Make_Pt_pct_Travel_pct,Drop_Stroke_Relative_to_Peak_Travel_gf,Travel_80gf_mm,Travel_160gf_mm,Travel_500_gf_mm,Area_Whole_Downstroke_gf_mm,Off_Force_gf,Off_Point_mm,OnBm_Force_g,On_Resit_ohm,Off_Resist_ohm,Ext_Force_gf_OK_NG,Key_Result_OK_NG,Slope_Before_Peak_Force_gf_mm_OK_NG,Peak_Force_gf_OK_NG,Peak_Travel_mm_OK_NG,Return_Peak_Force_gf_OK_NG,Return_Peak_Travel_gf_OK_NG,Hysterisis_g_g_OK_NG,Bottom_Force_gf_OK_NG,Bottom_Travel_mm_OK_NG,Return_Bottom_Force_gf_OK_NG,Return_Bottom_Travel_gf_OK_NG,Force_Drop_gf_OK_NG,Click_Ratio_pct_OK_NG,Slope_After_Peak_Force_gf_mm_OK_NG,Final_Slope_gf_mm_OK_NG,Back_Slope_gf_mm_OK_NG,Make_Force_gf_OK_NG,Make_Point_mm_OK_NG,Make_Pt_pct_Travel_pct_OK_NG,Drop_Stroke_Relative_to_Peak_Travel_gf_OK_NG,Travel_80gf_mm_OK_NG,Travel_160gf_mm_OK_NG,Travel_500gf_mm_OK_NG,Area_Whole_Downstroke_gf_mm_OK_NG,Off_Force_gf_OK_NG,Off_Point_mm_OK_NG,OnBm_Force_g_OK_NG,On_Resit_ohm_OK_NG,Off_Resist_ohm_OK_NG,Ext_Force_gf_OK_NG_1,Probe Speed,MO,Spec,VisionFlag,MakeErrCode,PF_MF,PF_MF_OK_NG,MT_PT,MT_PT_OK_NG,MakeForce_Return,MakeTravel_Return,MakeThres,MakeInterval,Make600,Make_Code,MF_MFAverage,MF_MFAverage_OKNG,MF_MFAverage_Large,MF_MFAverage_Large_OKNG,MF_MFAverage_Small,MF_MFAverage_Small_OKNG,MF_MFAverage_1x1,MF_MFAverage_1x1_OKNG,160T_PT,160T_PT_OKNG,PF_Hysteresis,PF_Hysteresis_OKNG,BF_Hysteresis,BF_Hysteresis_OKNG
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,51,K,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,196.3014,61.1791,0.3211, , , ,25.9622,0.6034, , ,35.22,57.56,119.2346,839.8518, , , , ,0.4271,0.7482,0.8674, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.8209,OK,-0.3211,OK, , ,475,474,600, ,250,OK,250,OK,250,OK,250,OK,0.5464,OK,-188.8209,OK,-224.0378,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,52,L,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,175.7945,56.9211,0.3321, , , ,23.7969,0.6287, , ,33.12,58.19,106.6007,830.9666, , , , ,0.446,0.7781,0.8984, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-193.0789,OK,-0.3321,OK, , ,306,305,600, ,250,OK,250,OK,250,OK,250,OK,0.5663,OK,-193.0789,OK,-226.2031,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,53,SEMICOLON,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,188.1013,58.7067,0.3211, , , ,25.2537,0.6059, , ,33.45,56.98,112.0943,818.2731, , , , ,0.4323,0.7534,0.8752, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.2933,OK,-0.3211,OK, , ,478,477,600, ,250,OK,250,OK,250,OK,250,OK,0.5541,OK,-191.2933,OK,-224.7463,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,54,QUOTE,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,193.1067,61.894,0.3298, , , ,27.6683,0.5988, , ,34.23,55.3,121.4133,813.1175, , , , ,0.4095,0.7393,0.8617, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.106,OK,-0.3298,OK, , ,483,482,600, ,250,OK,250,OK,250,OK,250,OK,0.5319,OK,-188.106,OK,-222.3317,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,55,RETURN,M,,L,1x1.5,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,192.8582,59.35,0.317, , , ,25.9259,0.5937, , ,33.42,56.32,115.2264,823.462, , , , ,0.4222,0.7392,0.8604, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.65,OK,-0.317,OK, , ,339,338,600, ,250,OK,250,OK,250,OK,250,OK,0.5434,OK,-190.65,OK,-224.0741,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,56,LEFTSHIFT,M,,L,1x2.25,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,197.8431,62.6682,0.3263, , , ,27.3309,0.6004, , ,35.34,56.39,123.183,837.8219, , , , ,0.4159,0.7422,0.8617, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-187.3318,OK,-0.3263,OK, , ,469,468,600, ,250,OK,250,OK,250,OK,250,OK,0.5354,OK,-187.3318,OK,-222.6691,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,57,Z,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,194.3919,59.8367,0.3171, , , ,24.4594,0.6089, , ,35.38,59.12,115.948,840.3229, , , , ,0.4386,0.7557,0.8749, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.1633,OK,-0.3171,OK, , ,496,495,600, ,250,OK,250,OK,250,OK,250,OK,0.5578,OK,-190.1633,OK,-225.5406,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,58,X,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,203.7781,65.2412,0.3299, , , ,29.0972,0.6076, , ,36.14,55.4,124.4727,825.4229, , , , ,0.4146,0.7445,0.8654, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-184.7589,OK,-0.3299,OK, , ,443,442,600, ,250,OK,250,OK,250,OK,250,OK,0.5355,OK,-184.7589,OK,-220.9028,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,59,C,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,190.7712,60.2308,0.3249, , , ,26.6757,0.6034, , ,33.56,55.71,114.9566,830.0457, , , , ,0.4239,0.7488,0.8692, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.7692,OK,-0.3249,OK, , ,476,475,600, ,250,OK,250,OK,250,OK,250,OK,0.5443,OK,-189.7692,OK,-223.3243,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,60,V,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,199.8167,61.3298,0.3165, , , ,28.0176,0.6033, , ,33.31,54.32,110.8397,826.0732, , , , ,0.4286,0.7451,0.866, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.6702,OK,-0.3165,OK, , ,446,445,600, ,250,OK,250,OK,250,OK,250,OK,0.5495,OK,-188.6702,OK,-221.9824,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,61,B,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,201.5021,61.2616,0.3137, , , ,26.5386,0.6035, , ,34.72,56.68,114.5107,844.3151, , , , ,0.4316,0.7453,0.8641, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.7384,OK,-0.3137,OK, , ,328,327,600, ,250,OK,250,OK,250,OK,250,OK,0.5504,OK,-188.7384,OK,-223.4614,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,62,N,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,186.0604,60.2861,0.3329, , , ,26.9388,0.5953, , ,33.35,55.32,121.124,824.1416, , , , ,0.4065,0.7394,0.8605, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.7139,OK,-0.3329,OK, , ,479,478,600, ,250,OK,250,OK,250,OK,250,OK,0.5276,OK,-189.7139,OK,-223.0612,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,63,M,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,193.112,61.5759,0.3281, , , ,26.5533,0.6029, , ,35.02,56.88,121.7458,829.176, , , , ,0.4178,0.7459,0.8664, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.4241,OK,-0.3281,OK, , ,474,473,600, ,250,OK,250,OK,250,OK,250,OK,0.5383,OK,-188.4241,OK,-223.4467,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,64,COMMA,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,188.4899,57.9235,0.3163, , , ,25.379,0.6034, , ,32.54,56.19,108.0884,825.4717, , , , ,0.4333,0.7497,0.8706, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-192.0765,OK,-0.3163,OK, , ,316,315,600, ,250,OK,250,OK,250,OK,250,OK,0.5542,OK,-192.0765,OK,-224.621,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,65,PERIOD,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,187.0759,59.9294,0.3293, , , ,24.9907,0.6134, , ,34.94,58.3,117.5239,846.3083, , , , ,0.4323,0.7616,0.8801, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.0706,OK,-0.3293,OK, , ,470,469,600, ,250,OK,250,OK,250,OK,250,OK,0.5508,OK,-190.0706,OK,-225.0093,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,66,QUESTION,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,190.3938,59.9894,0.3242, , , ,25.2568,0.6069, , ,34.73,57.9,117.3785,843.9753, , , , ,0.4298,0.754,0.8728, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.0106,OK,-0.3242,OK, , ,467,466,600, ,250,OK,250,OK,250,OK,250,OK,0.5486,OK,-190.0106,OK,-224.7431,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,67,RIGHTSHIFT,M,,L,1x2.25,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,187.0437,58.4864,0.3216, , , ,26.7018,0.5981, , ,31.78,54.35,109.4635,816.2189, , , , ,0.4228,0.7445,0.8665, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.5136,OK,-0.3216,OK, , ,332,331,600, ,250,OK,250,OK,250,OK,250,OK,0.5448,OK,-191.5136,OK,-223.2982,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,68,FN,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,192.676,59.5066,0.3181, , , ,25.3924,0.6088, , ,34.11,57.33,112.0943,834.2391, , , , ,0.438,0.7561,0.876, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.4934,OK,-0.3181,OK, , ,475,474,600, ,250,OK,250,OK,250,OK,250,OK,0.5579,OK,-190.4934,OK,-224.6076,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,69,CONTROL,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,203.3997,63.0957,0.32, , , ,27.9965,0.6113, , ,35.1,55.63,115.2022,824.1416, , , , ,0.4324,0.7524,0.8735, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-186.9043,OK,-0.32,OK, , ,467,466,600, ,250,OK,250,OK,250,OK,250,OK,0.5535,OK,-186.9043,OK,-222.0035,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,70,LEFTOPTION,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,194.6505,61.6041,0.3258, , , ,26.3582,0.6032, , ,35.25,57.21,121.4145,831.2466, , , , ,0.4222,0.748,0.8683, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.3959,OK,-0.3258,OK, , ,326,325,600, ,250,OK,250,OK,250,OK,250,OK,0.5424,OK,-188.3959,OK,-223.6418,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,71,LEFTCOMMAND,M,,L,1x1.25,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,194.7535,61.3928,0.3246, , , ,28.2349,0.5997, , ,33.16,54.01,114.9332,812.8496, , , , ,0.4188,0.7434,0.8658, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.6072,OK,-0.3246,OK, , ,478,477,600, ,250,OK,250,OK,250,OK,250,OK,0.5413,OK,-188.6072,OK,-221.7651,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,72,SPACE,M,,L,1x1.5,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,196.9203,63.5701,0.3323, , , ,26.3769,0.6153, , ,37.19,58.51,125.8295,834.704, , , , ,0.4265,0.7587,0.8786, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-186.4299,OK,-0.3323,OK, , ,450,449,600, ,250,OK,250,OK,250,OK,250,OK,0.5463,OK,-186.4299,OK,-223.6231,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,73,RIGHTCOMMAND,M,,L,1x1.25,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,181.9254,57.6792,0.3257, , , ,24.1506,0.6124, , ,33.53,58.13,111.622,824.7737, , , , ,0.438,0.7637,0.8847, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-192.3208,OK,-0.3257,OK, , ,408,407,600, ,250,OK,250,OK,250,OK,250,OK,0.559,OK,-192.3208,OK,-225.8494,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,74,RIGHTOPTION,M,,L,1x1,Large, ,2024/7/2 1:53,2024/7/2 1:54,93,177.8874,58.0704,0.3349, , , ,23.1191,0.625, , ,34.95,60.19,115.1691,839.2805, , , , ,0.4404,0.7753,0.8946, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.9296,OK,-0.3349,OK, , ,472,471,600, ,250,OK,250,OK,250,OK,250,OK,0.5597,OK,-191.9296,OK,-226.8809,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,75,LEFT,M,,S,function,Small, ,2024/7/2 1:53,2024/7/2 1:54,93,181.5256,66.1764,0.3732, , , ,29.9316,0.6571, , ,36.24,54.77,122.1422,549.6689, , , , ,0.5586,0.9318,1.1014, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type S center,0, ,-183.8235,OK,-0.3732,OK, , ,491,490,600, ,250,OK,250,OK,250,OK,250,OK,0.7282,OK,-183.8235,OK,-220.0684,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,76,UP,M,,S,function,Small, ,2024/7/2 1:53,2024/7/2 1:54,93,180.6665,65.9528,0.3736, , , ,30.2713,0.6606, , ,35.68,54.1,118.9061,568.2723, , , , ,0.5574,0.931,1.0958, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type S center,0, ,-184.0472,OK,-0.3736,OK, , ,323,322,600, ,250,OK,250,OK,250,OK,250,OK,0.7222,OK,-184.0472,OK,-219.7287,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,77,DOWN,M,,S,function,Small, ,2024/7/2 1:53,2024/7/2 1:54,93,168.3993,62.8925,0.3813, , , ,29.5842,0.6663, , ,33.31,52.96,111.5167,544.432, , , , ,0.5604,0.9417,1.1126, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type S center,0, ,-187.1075,OK,-0.3813,OK, , ,459,458,600, ,250,OK,250,OK,250,OK,250,OK,0.7313,OK,-187.1075,OK,-220.4158,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01012A,IRI_JRS_23,Left,LEFT,X3207,78,RIGHT,M,,S,function,Small, ,2024/7/2 1:53,2024/7/2 1:54,93,174.2245,63.1192,0.3705, , , ,29.0588,0.6625, , ,34.06,53.96,111.4202,554.0619, , , , ,0.5739,0.9444,1.1127, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type S center,0, ,-186.8808,OK,-0.3705,OK, , ,481,480,600, ,250,OK,250,OK,250,OK,250,OK,0.7422,OK,-186.8808,OK,-220.9411,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,1,ESC,M,,L,1x1.5,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,188.3044,57.9933,0.317, , , ,25.1395,0.6007, , ,32.85,56.65,110.4405,813.5749, , , , ,0.4328,0.7498,0.8721, , , , , , , ,OK,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-192.0067,OK,-0.317,OK, , ,393,392,600, ,250,OK,250,OK,250,OK,250,OK,0.5551,OK,-192.0067,OK,-224.8605,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,2,F1,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,196.489,62.0149,0.325, , , ,26.4323,0.6003, , ,35.58,57.38,123.5332,829.2908, , , , ,0.4191,0.7441,0.8646, , , , , , , ,0,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-187.985,OK,-0.325,OK, , ,468,467,600, ,250,OK,250,OK,250,OK,250,OK,0.5395,OK,-187.985,OK,-223.5677,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,3,F2,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,187.578,59.0999,0.324, , , ,25.7449,0.597, , ,33.36,56.44,116.5164,812.0313, , , , ,0.4204,0.7445,0.867, , , , , , , ,,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.9001,OK,-0.324,OK, , ,478,477,600, ,250,OK,250,OK,250,OK,250,OK,0.5429,OK,-190.9001,OK,-224.2551,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,4,F3,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,190.4746,59.8433,0.3233, , , ,26.7225,0.6012, , ,33.12,55.35,113.6601,820.1772, , , , ,0.4226,0.7459,0.8674, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-190.1567,OK,-0.3233,OK, , ,348,347,600, ,250,OK,250,OK,250,OK,250,OK,0.5441,OK,-190.1567,OK,-223.2775,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,5,F4,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,196.9003,61.4637,0.3216, , , ,25.4798,0.6034, , ,35.98,58.54,122.1266,831.3619, , , , ,0.429,0.7506,0.8708, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.5363,OK,-0.3216,OK, , ,479,478,600, ,250,OK,250,OK,250,OK,250,OK,0.5492,OK,-188.5363,OK,-224.5202,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,6,F5,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,187.92,60.12,0.3289, , , ,25.3013,0.6074, , ,34.82,57.92,119.4288,834.6541, , , , ,0.4257,0.7546,0.8745, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.88,OK,-0.3289,OK, , ,475,474,600, ,250,OK,250,OK,250,OK,250,OK,0.5455,OK,-189.88,OK,-224.6987,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,7,F6,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,192.0974,60.4863,0.3241, , , ,25.0912,0.6023, , ,35.4,58.52,121.5985,828.8483, , , , ,0.4248,0.7489,0.8694, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.5137,OK,-0.3241,OK, , ,307,306,600, ,250,OK,250,OK,250,OK,250,OK,0.5453,OK,-189.5137,OK,-224.9088,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,8,F7,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,192.604,61.3153,0.3276, , , ,26.1054,0.6017, , ,35.21,57.42,122.7258,827.1321, , , , ,0.4195,0.7471,0.8678, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-188.6847,OK,-0.3276,OK, , ,475,474,600, ,250,OK,250,OK,250,OK,250,OK,0.5402,OK,-188.6847,OK,-223.8946,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,9,F8,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,187.1344,60.3206,0.3313, , , ,25.4741,0.6012, , ,34.85,57.77,123.2799,820.3376, , , , ,0.417,0.7483,0.8698, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-189.6794,OK,-0.3313,OK, , ,466,465,600, ,250,OK,250,OK,250,OK,250,OK,0.5385,OK,-189.6794,OK,-224.5259,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,10,F9,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,185.143,58.7502,0.3262, , , ,25.2873,0.6001, , ,33.46,56.96,116.5267,825.878, , , , ,0.42,0.7462,0.8671, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.2498,OK,-0.3262,OK, , ,406,405,600, ,250,OK,250,OK,250,OK,250,OK,0.5409,OK,-191.2498,OK,-224.7127,OK
3-0-46_13-2-21,ML240626V2413BS02IRI01013A,IRI_JRS_23,Left,LEFT,X3207,11,F10,M,,L,1x1,Large, ,2024/7/2 1:51,2024/7/2 1:53,93,188.2791,58.931,0.322, , , ,25.261,0.5922, , ,33.67,57.13,118.8547,820.787, , , , ,0.4183,0.7403,0.8618, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, , , , ,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,-191.069,OK,-0.322,OK, , ,469,468,600, ,250,OK,250,OK,250,OK,250,OK,0.5398,OK,-191.069,OK,-224.739,OK
