Software_Version,SN,Station_ID,Fixture_ID,Carrier_SN,KB_Type,Key_Number,Key_Name,Location,ERS_Category,Key_Type,Key_Size,Dome_Size,Operator,Test_Start_Time,Test_Stop_Time,Total_Test_Time,Slope_Before_Peak_Force_gf_mm,Peak_Force_gf,Peak_Travel_mm,Return_Peak_Force_gf,Return_Peak_Travel_gf,Hysterisis_g_g,Bottom_Force_gf,Bottom_Travel_mm,Return_Bottom_Force_gf,Return_Bottom_Travel_gf,Force_Drop_gf,Click_Ratio_pct,Slope_After_Peak_Force_gf_mm,Final_Slope_gf_mm,Back_Slope_gf_mm,Make_Force_gf,Make_Point_mm,Make_Pt_pct_Travel_pct,Drop_Stroke_Relative_to_Peak_Travel_gf,Travel_80gf_mm,Travel_160gf_mm,Travel_500_gf_mm,Area_Whole_Downstroke_gf_mm,Off_Force_gf,Off_Point_mm,OnBm_Force_g,On_Resit_ohm,Off_Resist_ohm,Ext_Force_gf_OK_NG,Key_Result_OK_NG,Slope_Before_Peak_Force_gf_mm_OK_NG,Peak_Force_gf_OK_NG,Peak_Travel_mm_OK_NG,Return_Peak_Force_gf_OK_NG,Return_Peak_Travel_gf_OK_NG,Hysterisis_g_g_OK_NG,Bottom_Force_gf_OK_NG,Bottom_Travel_mm_OK_NG,Return_Bottom_Force_gf_OK_NG,Return_Bottom_Travel_gf_OK_NG,Force_Drop_gf_OK_NG,Click_Ratio_pct_OK_NG,Slope_After_Peak_Force_gf_mm_OK_NG,Final_Slope_gf_mm_OK_NG,Back_Slope_gf_mm_OK_NG,Make_Force_gf_OK_NG,Make_Point_mm_OK_NG,Make_Pt_pct_Travel_pct_OK_NG,Drop_Stroke_Relative_to_Peak_Travel_gf_OK_NG,Travel_80gf_mm_OK_NG,Travel_160gf_mm_OK_NG,Travel_500gf_mm_OK_NG,Area_Whole_Downstroke_gf_mm_OK_NG,Off_Force_gf_OK_NG,Off_Point_mm_OK_NG,OnBm_Force_g_OK_NG,On_Resit_ohm_OK_NG,Off_Resist_ohm_OK_NG,Ext_Force_gf_OK_NG_1,Probe Speed,MO,Spec,VisionFlag,MakeErrCode,PF_MF,PF_MF_OK_NG,MT_PT,MT_PT_OK_NG,MakeForce_Return,MakeTravel_Return,MakeThres,MakeInterval,Make600,Make_Code,MF_MFAverage,MF_MFAverage_OKNG,MF_MFAverage_Large,MF_MFAverage_Large_OKNG,MF_MFAverage_Small,MF_MFAverage_Small_OKNG,MF_MFAverage_1x1,MF_MFAverage_1x1_OKNG,160T_PT,160T_PT_OKNG,PF_Hysteresis,PF_Hysteresis_OKNG,BF_Hysteresis,BF_Hysteresis_OKNG
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,37,O,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,315.5005,68.9685,0.2283, , , ,29.8691,0.4362, , ,39.1,56.69,177.0026,989.5961, ,40.3631,0.5972,78.32,0.4383,0.6666,0.7624, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.6054,OK,0.3689,OK, , ,450,450,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5342,OK,-181.0315,OK,-220.1309,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,38,P,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,284.5027,66.0572,0.2412, , , ,25.5532,0.4686, , ,40.5,61.32,168.4867,1046.9532, ,36.5126,0.6141,79.19,0.4428,0.684,0.7754, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.5446,OK,0.3729,OK, , ,542,542,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5343,OK,-183.9428,OK,-224.4468,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,39,LEFTBRACKET,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,308.6409,67.901,0.2295, , , ,28.5672,0.4535, , ,39.33,57.93,165.9659,1009.7997, ,38.6715,0.5953,78.16,0.4379,0.6674,0.7617, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.2296,OK,0.3658,OK, , ,395,395,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5321,OK,-182.099,OK,-221.4328,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,40,RIGHTBRACKET,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,286.0298,63.2946,0.2303, , , ,24.1374,0.463, , ,39.16,61.87,159.3694,1082.5128, ,33.7385,0.5913,77.83,0.4405,0.6708,0.7597, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.5561,OK,0.361,OK, , ,395,395,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5294,OK,-186.7054,OK,-225.8626,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,41,BACKSLASH,M,,AF,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,294.6957,66.5614,0.2351, , , ,28.5471,0.4406, , ,38.01,57.11,173.9769,970.6341, ,42.4363,0.6032,79.27,0.4284,0.6635,0.7609, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,24.1251,OK,0.3681,OK, , ,491,491,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5259,OK,-183.4386,OK,-221.4529,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,42,CAPSLOCK,M,,KL,1x1.75,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,323.4913,70.5696,0.228, , , ,29.9864,0.4475, , ,40.58,57.51,174.5527,1079.7817, ,41.5578,0.5933,79.51,0.4291,0.6571,0.7461, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.0119,OK,0.3653,OK, , ,519,519,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5182,OK,-179.4304,OK,-220.0136,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,43,A,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,304.6244,67.0818,0.2296, , , ,27.8414,0.4528, , ,39.24,58.5,166.133,1077.8948, ,40.2648,0.5974,79.06,0.4369,0.6665,0.7557, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.817,OK,0.3678,OK, , ,407,407,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5261,OK,-182.9182,OK,-222.1586,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,44,S,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,321.5471,70.4482,0.2289, , , ,30.1873,0.4499, , ,40.26,57.15,172.0542,1053.5276, ,40.0207,0.5796,77.82,0.425,0.6538,0.7448, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.4275,OK,0.3507,OK, , ,395,395,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5159,OK,-179.5518,OK,-219.8127,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,45,D,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,307.0885,68.2302,0.2317, , , ,26.8747,0.4614, , ,41.36,60.61,170.3988,1055.5957, ,37.4364,0.5927,78.16,0.4358,0.6675,0.7583, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.7939,OK,0.361,OK, , ,439,439,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5266,OK,-181.7697,OK,-223.1253,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,46,F,M,,B,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,311.4662,69.4168,0.2324, , , ,27.5491,0.4606, , ,41.87,60.31,173.5813,1106.1511, ,38.2784,0.5928,78.55,0.435,0.6675,0.7548, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,31.1384,OK,0.3604,OK, , ,566,566,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5223,OK,-180.5832,OK,-222.4509,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,47,G,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,315.426,68.1706,0.2258, , , ,27.5198,0.4542, , ,40.65,59.63,168.3975,997.8361, ,37.4275,0.589,77.63,0.4378,0.6636,0.7587, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.7431,OK,0.3632,OK, , ,397,397,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5329,OK,-181.8294,OK,-222.4802,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,48,H,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,292.1297,67.9293,0.2417, , , ,26.5286,0.4645, , ,41.4,60.95,175.5744,1112.4294, ,36.2502,0.6006,78.6,0.4355,0.6772,0.7641, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,31.6791,OK,0.3589,OK, , ,399,399,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5224,OK,-182.0707,OK,-223.4714,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,49,J,M,,B,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,300.3594,69.2126,0.2398, , , ,28.6501,0.4569, , ,40.56,58.61,176.2831,1109.1348, ,36.9173,0.5861,77.67,0.4277,0.6675,0.7546, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,32.2953,OK,0.3463,OK, , ,487,487,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5148,OK,-180.7874,OK,-221.3499,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,50,K,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,287.059,66.763,0.2416, , , ,27.5826,0.4668, , ,39.18,58.69,164.4847,1067.09, ,37.7128,0.6102,79.15,0.4394,0.681,0.7709, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.0502,OK,0.3686,OK, , ,540,540,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5293,OK,-183.237,OK,-222.4174,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,51,L,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,286.3023,70.3843,0.2549, , , ,29.028,0.4658, , ,41.36,58.76,184.709,1045.1792, ,39.0691,0.6137,78.68,0.4335,0.6884,0.7799, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,31.3152,OK,0.3588,OK, , ,396,396,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5251,OK,-179.6157,OK,-220.972,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,52,SEMICOLON,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,310.0041,70.2994,0.2363, , , ,30.5499,0.4525, , ,39.75,56.54,173.4254,971.2184, ,40.6352,0.5913,78.15,0.423,0.6593,0.7567, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.6643,OK,0.355,OK, , ,396,396,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5203,OK,-179.7006,OK,-219.4501,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,53,QUOTE,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,308.1656,69.7239,0.2358, , , ,28.9515,0.449, , ,40.77,58.48,180.2522,971.9837, ,40.8332,0.6009,78.4,0.4333,0.6691,0.7664, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.8907,OK,0.3651,OK, , ,474,474,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5306,OK,-180.2761,OK,-221.0485,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,54,RETURN,M,,K,1x1.5,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,303.6248,69.5715,0.2385, , , ,28.4972,0.4566, , ,41.07,59.04,177.8089,1049.1531, ,38.1571,0.5909,78.01,0.4276,0.6661,0.7574, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,31.4144,OK,0.3523,OK, , ,432,432,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5189,OK,-180.4285,OK,-221.5028,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,55,LEFTSHIFT,M,,L,1x2.25,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,299.1282,67.731,0.2357, , , ,28.0536,0.4659, , ,39.68,58.58,163.1483,1063.8961, ,37.5129,0.593,78.46,0.4299,0.6656,0.7558, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.2181,OK,0.3573,OK, , ,403,403,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5201,OK,-182.269,OK,-221.9464,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,56,Z,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,301.992,70.7023,0.2435, , , ,29.278,0.4522, , ,41.42,58.59,186.8464,979.3826, ,41.7562,0.6064,79.25,0.425,0.6685,0.7652, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.9461,OK,0.3629,OK, , ,498,498,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5217,OK,-179.2977,OK,-220.722,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,57,X,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,311.6457,71.3685,0.2386, , , ,30.5578,0.4383, , ,40.81,57.18,191.8697,936.1032, ,45.2489,0.5943,78.62,0.4168,0.6554,0.7559, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.1196,OK,0.3557,OK, , ,398,398,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5173,OK,-178.6315,OK,-219.4422,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,58,C,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,305.2085,69.6073,0.2375, , , ,29.9864,0.4572, , ,39.62,56.92,170.2658,989.9698, ,40.8061,0.5918,77.49,0.4304,0.6679,0.7637, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.8012,OK,0.3543,OK, , ,403,403,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5262,OK,-180.3927,OK,-220.0136,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,59,V,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,307.4683,68.5702,0.2325, , , ,29.1606,0.4466, , ,39.41,57.47,173.5339,1003.6141, ,42.1555,0.5953,78.92,0.4271,0.6596,0.7543, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.4147,OK,0.3628,OK, , ,500,500,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5218,OK,-181.4298,OK,-220.8394,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,60,B,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,305.2298,68.7259,0.2346, , , ,28.073,0.4579, , ,40.65,59.15,172.0413,1047.3716, ,37.8414,0.5914,77.76,0.4345,0.6692,0.7605, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.8845,OK,0.3568,OK, , ,435,435,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5259,OK,-181.2741,OK,-221.927,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,61,N,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,304.7036,69.0201,0.236, , , ,29.0825,0.4566, , ,39.94,57.86,170.9651,1011.4556, ,40.3247,0.6,78.61,0.4331,0.6691,0.7632, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.6954,OK,0.364,OK, , ,395,395,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5272,OK,-180.9799,OK,-220.9175,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,62,M,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,304.7801,68.4579,0.2341, , , ,29.3178,0.445, , ,39.14,57.17,174.8109,949.0664, ,41.0102,0.5996,78.29,0.4325,0.6665,0.7658, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.4477,OK,0.3655,OK, , ,397,397,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5317,OK,-181.5421,OK,-220.6823,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,63,COMMA,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,300.6843,69.3633,0.24, , , ,28.844,0.4488, , ,40.52,58.42,182.6857,993.7696, ,38.7325,0.5968,77.55,0.434,0.6741,0.7696, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.6308,OK,0.3568,OK, , ,478,478,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5295,OK,-180.6367,OK,-221.156,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,64,PERIOD,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,303.3953,66.9048,0.2299, , , ,27.4957,0.4558, , ,39.41,58.9,164.9613,980.8484, ,38.1795,0.6004,77.94,0.4438,0.6738,0.7703, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,28.7253,OK,0.3705,OK, , ,407,407,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5404,OK,-183.0952,OK,-222.5043,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,65,QUESTION,M,,A,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,295.9252,65.4535,0.2304, , , ,25.6539,0.4493, , ,39.8,60.81,171.6244,1042.4257, ,36.2711,0.5906,77.27,0.4422,0.6727,0.7644, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,29.1824,OK,0.3602,OK, , ,397,397,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.534,OK,-184.5465,OK,-224.3461,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,66,RIGHTSHIFT,M,,L,1x2.25,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,299.4228,65.1732,0.227, , , ,25.4079,0.4611, , ,39.77,61.01,160.93,1009.7025, ,34.5226,0.581,76.88,0.4345,0.6614,0.7557, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.6506,OK,0.354,OK, , ,420,420,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5287,OK,-184.8268,OK,-224.5921,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,67,FN,M,,AF,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,299.7794,67.7689,0.2354, , , ,27.2984,0.4618, , ,40.47,59.72,169.0503,1109.663, ,39.9249,0.5995,79.45,0.4321,0.6675,0.7546, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.8439,OK,0.3641,OK, , ,442,442,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5192,OK,-182.2311,OK,-222.7016,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,68,CONTROL,M,,AF,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,307.1334,69.7127,0.2365, , , ,30.6224,0.4498, , ,39.09,56.07,172.7369,1061.7954, ,46.6133,0.6068,80.69,0.4252,0.6617,0.752, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,23.0994,OK,0.3703,OK, , ,396,396,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5155,OK,-180.2873,OK,-219.3776,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,69,LEFTOPTION,M,,AF,1x1,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,287.3561,68.4513,0.2473, , , ,27.8938,0.4657, , ,40.56,59.25,175.1953,1019.6188, ,42.0747,0.6089,79.17,0.4284,0.6756,0.7691, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,26.3766,OK,0.3616,OK, , ,517,517,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5218,OK,-181.5487,OK,-222.1062,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,70,LEFTCOMMAND,M,,N,1x1.25,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,305.6719,69.0698,0.2354, , , ,27.4895,0.4645, , ,41.58,60.2,171.7486,962.9681, ,41.1289,0.6001,78.78,0.4282,0.6637,0.7617, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,27.9409,OK,0.3647,OK, , ,404,404,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5263,OK,-180.9302,OK,-222.5105,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,71,SPACE,M,,P,1x1.5,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,269.089,71.508,0.2743, , , ,29.5844,0.4904, , ,41.92,58.63,182.9928,1010.5295, ,40.6276,0.6139,78.55,0.4131,0.6874,0.7816, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type A center,0, ,30.8803,OK,0.3396,OK, , ,396,396,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.5073,OK,-178.492,OK,-220.4156,OK
3-0-46_1-0-0,MB240927V2148SS01LX50169101,IRI_JRS_30,Left,LEFT,X2143,72,RIGHTCOMMAND,M,,N,1x1.25,Large, ,2024-11-4 21:00,2024-11-4 21:01,54,285.2926,67.2373,0.2447, , , ,27.0357,0.4598, , ,40.2,59.79,176.246,1049.2581, ,36.6357,0.5973,78.73,0.4228,0.6674,0.7587, , , , , , , , ,OK,OK,OK,OK, , , ,OK,OK, , ,OK,OK,OK,OK, ,OK,OK,OK,OK,OK,OK, , , , , , , , ,A-10,,Type L center,0, ,30.6017,OK,0.3526,OK, , ,572,572,600, ,40.2257,OK,39.3631,OK,55.967,OK,39.6084,OK,0.514,OK,-182.7627,OK,-222.9643,OK
